origin_location_code,destination_location_code,departure_date,adults,currency,total,base,validatingAirlineCodes
LPA,HEL,2022-11-01,1,EUR,370.21,311.00,AF
LPA,HEL,2022-11-01,1,EUR,383.04,209.00,SN
LPA,HEL,2022-11-01,1,EUR,390.67,209.00,SN
LPA,HEL,2022-11-01,1,EUR,392.93,334.00,AF
LPA,HEL,2022-11-01,1,EUR,395.81,209.00,SN
LPA,HEL,2022-11-01,1,EUR,397.93,339.00,AF
LPA,HEL,2022-11-01,1,EUR,414.96,363.00,AF
LPA,HEL,2022-11-01,1,EUR,464.31,411.00,AF
LPA,HEL,2022-11-01,1,EUR,469.96,418.00,AF
LPA,HEL,2022-11-01,1,EUR,549.96,498.00,AF
LPA,HEL,2022-11-01,1,EUR,723.96,672.00,AF
LPA,CTA,2022-11-01,1,EUR,188.20,148.00,VY
LPA,CTA,2022-11-01,1,EUR,214.90,170.00,UX
LPA,CTA,2022-11-01,1,EUR,224.90,180.00,UX
LPA,CTA,2022-11-01,1,EUR,336.90,292.00,UX
LPA,CTA,2022-11-01,1,EUR,417.77,277.00,TK
LPA,CTA,2022-11-01,1,EUR,426.88,277.00,TK
LPA,CTA,2022-11-01,1,EUR,610.26,424.00,LH
LPA,CTA,2022-11-01,1,EUR,616.18,424.00,LH
LPA,CTA,2022-11-01,1,EUR,620.87,424.00,LH
LPA,CTA,2022-11-01,1,EUR,628.95,424.00,LH
LPA,CTA,2022-11-01,1,EUR,639.56,424.00,LH
LPA,CTA,2022-11-01,1,EUR,959.30,779.00,LX
LPA,CTA,2022-11-01,1,EUR,1033.91,840.00,LX
LPA,KRR,2022-11-01,1,EUR,1469.82,1225.00,SN
LPA,KRR,2022-11-01,1,EUR,1476.70,1231.00,LH
LPA,KRR,2022-11-01,1,EUR,1487.82,1225.00,SN
LPA,MRS,2022-11-01,1,EUR,182.20,142.00,VY
LPA,MRS,2022-11-01,1,EUR,279.61,177.00,SN
LPA,MRS,2022-11-01,1,EUR,290.67,177.00,SN
LPA,MRS,2022-11-01,1,EUR,341.79,283.00,AF
LPA,MRS,2022-11-01,1,EUR,362.79,304.00,AF
LPA,MRS,2022-11-01,1,EUR,379.30,236.00,LH
LPA,MRS,2022-11-01,1,EUR,397.79,339.00,AF
LPA,MRS,2022-11-01,1,EUR,425.74,378.00,AF
LPA,MRS,2022-11-01,1,EUR,430.28,378.00,AF
LPA,MRS,2022-11-01,1,EUR,430.38,378.00,AF
LPA,MRS,2022-11-01,1,EUR,431.59,378.00,AF
LPA,MRS,2022-11-01,1,EUR,453.16,426.00,IB
LPA,MRS,2022-11-01,1,EUR,505.38,453.00,AF
LPA,MRS,2022-11-01,1,EUR,549.38,497.00,AF
LPA,IBZ,2022-11-01,1,EUR,99.99,72.00,UX
LPA,IBZ,2022-11-01,1,EUR,112.99,85.00,UX
LPA,IBZ,2022-11-01,1,EUR,147.26,127.00,VY
LPA,IBZ,2022-11-01,1,EUR,153.99,127.00,VY
LPA,IBZ,2022-11-01,1,EUR,191.86,171.00,UX
LPA,IBZ,2022-11-01,1,EUR,264.99,237.00,IB
LPA,IBZ,2022-11-01,1,EUR,417.97,390.00,IB
LPA,IBZ,2022-11-01,1,EUR,438.86,418.00,IB
LPA,IBZ,2022-11-01,1,EUR,512.86,492.00,IB
LPA,IBZ,2022-11-01,1,EUR,648.38,626.00,IB
LPA,HAM,2022-11-01,1,EUR,165.86,127.00,LH
LPA,HAM,2022-11-01,1,EUR,178.63,127.00,LH
LPA,HAM,2022-11-01,1,EUR,182.83,149.00,VY
LPA,HAM,2022-11-01,1,EUR,189.27,149.00,VY
LPA,HAM,2022-11-01,1,EUR,219.68,151.00,EI
LPA,HAM,2022-11-01,1,EUR,222.55,94.00,SK
LPA,HAM,2022-11-01,1,EUR,265.03,229.00,UX
LPA,HAM,2022-11-01,1,EUR,317.39,303.00,DE
LPA,HAM,2022-11-01,1,EUR,319.68,209.00,SN
LPA,HAM,2022-11-01,1,EUR,330.74,209.00,SN
LPA,HAM,2022-11-01,1,EUR,344.03,292.00,AF
LPA,HAM,2022-11-01,1,EUR,354.40,334.00,IB
LPA,HAM,2022-11-01,1,EUR,361.23,334.00,IB
LPA,HAM,2022-11-01,1,EUR,365.76,236.00,LH
LPA,HAM,2022-11-01,1,EUR,371.68,236.00,LH
LPA,HAM,2022-11-01,1,EUR,384.45,236.00,LH
LPA,HAM,2022-11-01,1,EUR,403.03,351.00,AF
LPA,HAM,2022-11-01,1,EUR,411.80,273.00,LX
LPA,HAM,2022-11-01,1,EUR,430.45,378.00,AF
LPA,HAM,2022-11-01,1,EUR,489.03,437.00,AF
LPA,HAM,2022-11-01,1,EUR,498.80,363.00,LX
LPA,HAM,2022-11-01,1,EUR,505.45,453.00,AF
LPA,LIN,2022-11-01,1,EUR,130.90,86.00,UX
LPA,LIN,2022-11-01,1,EUR,137.73,86.00,UX
LPA,LIN,2022-11-01,1,EUR,146.90,102.00,UX
LPA,LIN,2022-11-01,1,EUR,153.73,102.00,UX
LPA,LIN,2022-11-01,1,EUR,168.48,56.00,SK
LPA,LIN,2022-11-01,1,EUR,221.61,153.00,EI
LPA,LIN,2022-11-01,1,EUR,271.90,227.00,UX
LPA,LIN,2022-11-01,1,EUR,319.61,209.00,SN
LPA,LIN,2022-11-01,1,EUR,330.67,209.00,SN
LPA,LIN,2022-11-01,1,EUR,333.33,313.00,IB
LPA,LIN,2022-11-01,1,EUR,340.16,313.00,IB
LPA,LIN,2022-11-01,1,EUR,350.33,330.00,IB
LPA,LIN,2022-11-01,1,EUR,357.16,330.00,IB
LPA,LIN,2022-11-01,1,EUR,1340.61,1191.00,SN
LPA,OPO,2022-11-01,1,EUR,79.33,59.00,UX
LPA,OPO,2022-11-01,1,EUR,86.16,59.00,UX
LPA,OPO,2022-11-01,1,EUR,98.16,71.00,UX
LPA,OPO,2022-11-01,1,EUR,110.16,83.00,IB
LPA,OPO,2022-11-01,1,EUR,160.76,127.00,VY
LPA,OPO,2022-11-01,1,EUR,167.20,127.00,VY
LPA,OPO,2022-11-01,1,EUR,177.16,150.00,UX
LPA,OPO,2022-11-01,1,EUR,190.33,170.00,UX
LPA,OPO,2022-11-01,1,EUR,251.33,231.00,IB
LPA,OPO,2022-11-01,1,EUR,255.33,235.00,UX
LPA,OPO,2022-11-01,1,EUR,292.33,272.00,IB
LPA,OPO,2022-11-01,1,EUR,294.33,274.00,IB
LPA,OPO,2022-11-01,1,EUR,315.67,207.00,SN
LPA,OPO,2022-11-01,1,EUR,335.31,282.00,AF
LPA,OPO,2022-11-01,1,EUR,355.96,304.00,AF
LPA,OPO,2022-11-01,1,EUR,366.10,314.00,AF
LPA,OPO,2022-11-01,1,EUR,367.31,314.00,AF
LPA,OPO,2022-11-01,1,EUR,390.96,339.00,AF
CPH,IST,2022-11-01,1,EUR,95.56,39.00,PC
CPH,IST,2022-11-01,1,EUR,155.41,86.00,LO
CPH,IST,2022-11-01,1,EUR,155.80,102.00,AF
CPH,IST,2022-11-01,1,EUR,163.17,92.00,TK
CPH,IST,2022-11-01,1,EUR,167.35,104.00,AF
CPH,IST,2022-11-01,1,EUR,172.34,104.00,LH
CPH,IST,2022-11-01,1,EUR,204.20,113.00,LH
CPH,IST,2022-11-01,1,EUR,204.43,148.00,SK
CPH,IST,2022-11-01,1,EUR,210.54,121.00,LH
CPH,IST,2022-11-01,1,EUR,241.80,188.00,AF
CPH,IST,2022-11-01,1,EUR,253.27,180.00,AF
CPH,IST,2022-11-01,1,EUR,261.34,151.00,LH
CPH,IST,2022-11-01,1,EUR,266.54,151.00,LH
CPH,IST,2022-11-01,1,EUR,268.41,199.00,LO
CPH,IST,2022-11-01,1,EUR,328.94,249.00,SK
CPH,IST,2022-11-01,1,EUR,335.94,256.00,SK
CPH,IST,2022-11-01,1,EUR,338.54,197.00,LH
CPH,IST,2022-11-01,1,EUR,559.26,457.00,ME
CPH,IST,2022-11-01,1,EUR,608.95,569.00,AY
CPH,IST,2022-11-01,1,EUR,981.06,881.00,SK
CPH,IST,2022-11-01,1,EUR,989.04,839.00,SK
CPH,IST,2022-11-01,1,EUR,1068.17,964.00,SK
CPH,IST,2022-11-01,1,EUR,1074.94,964.00,SK
CPH,IST,2022-11-01,1,EUR,1105.61,964.00,SK
CPH,IST,2022-11-01,1,EUR,1145.54,1048.00,SK
CPH,IST,2022-11-01,1,EUR,1150.57,1006.00,SK
CPH,IST,2022-11-01,1,EUR,1154.31,1048.00,SK
CPH,IST,2022-11-01,1,EUR,1397.56,1289.00,SK
CPH,IST,2022-11-01,1,EUR,1763.07,1610.00,SK
CPH,IST,2022-11-01,1,EUR,2206.12,2044.00,SK
CPH,AMS,2022-11-01,1,EUR,47.17,25.00,DY
CPH,AMS,2022-11-01,1,EUR,66.17,44.00,VY
CPH,AMS,2022-11-01,1,EUR,70.70,45.00,DY
CPH,AMS,2022-11-01,1,EUR,80.52,30.00,SK
CPH,AMS,2022-11-01,1,EUR,84.17,47.00,AF
CPH,AMS,2022-11-01,1,EUR,97.49,30.00,SK
CPH,AMS,2022-11-01,1,EUR,102.12,30.00,SK
CPH,AMS,2022-11-01,1,EUR,103.43,47.00,SK
CPH,AMS,2022-11-01,1,EUR,115.17,78.00,AF
CPH,AMS,2022-11-01,1,EUR,125.77,47.00,SK
CPH,AMS,2022-11-01,1,EUR,130.40,47.00,SK
CPH,AMS,2022-11-01,1,EUR,134.22,80.00,AF
CPH,AMS,2022-11-01,1,EUR,135.02,80.00,AF
CPH,AMS,2022-11-01,1,EUR,145.41,76.00,LO
CPH,AMS,2022-11-01,1,EUR,147.04,63.00,BT
CPH,AMS,2022-11-01,1,EUR,147.17,110.00,AF
CPH,AMS,2022-11-01,1,EUR,149.87,58.00,SK
CPH,AMS,2022-11-01,1,EUR,167.22,113.00,AF
CPH,AMS,2022-11-01,1,EUR,178.94,99.00,SK
CPH,AMS,2022-11-01,1,EUR,180.58,113.00,LX
CPH,AMS,2022-11-01,1,EUR,182.02,127.00,AF
CPH,AMS,2022-11-01,1,EUR,183.54,110.00,LH
CPH,AMS,2022-11-01,1,EUR,188.22,134.00,AF
CPH,AMS,2022-11-01,1,EUR,196.58,121.00,LX
CPH,AMS,2022-11-01,1,EUR,197.15,110.00,LH
CPH,AMS,2022-11-01,1,EUR,234.49,140.00,OS
CPH,AMS,2022-11-01,1,EUR,240.54,143.00,LH
CPH,AMS,2022-11-01,1,EUR,266.50,157.00,LH
CPH,AMS,2022-11-01,1,EUR,286.15,157.00,LH
CPH,AMS,2022-11-01,1,EUR,291.95,252.00,AY
CPH,AMS,2022-11-01,1,EUR,344.54,203.00,LH
CPH,AMS,2022-11-01,1,EUR,440.72,407.00,IB
CPH,AMS,2022-11-01,1,EUR,495.17,370.00,TK
CPH,AMS,2022-11-01,1,EUR,797.26,699.00,SK
CPH,AMS,2022-11-01,1,EUR,909.26,796.00,AF
CPH,AMS,2022-11-01,1,EUR,1031.23,874.00,SK
CPH,AMS,2022-11-01,1,EUR,1081.52,1007.00,AF
CPH,AMS,2022-11-01,1,EUR,2897.35,2756.00,SK
CPH,FRA,2022-11-01,1,EUR,94.43,38.00,SK
CPH,FRA,2022-11-01,1,EUR,116.77,38.00,SK
CPH,FRA,2022-11-01,1,EUR,121.40,38.00,SK
CPH,FRA,2022-11-01,1,EUR,124.94,71.00,AF
CPH,FRA,2022-11-01,1,EUR,133.41,74.00,LO
CPH,FRA,2022-11-01,1,EUR,147.04,63.00,BT
CPH,FRA,2022-11-01,1,EUR,159.17,109.00,LH
CPH,FRA,2022-11-01,1,EUR,164.80,111.00,AF
CPH,FRA,2022-11-01,1,EUR,174.41,107.00,LO
CPH,FRA,2022-11-01,1,EUR,184.50,109.00,LH
CPH,FRA,2022-11-01,1,EUR,184.58,109.00,LX
CPH,FRA,2022-11-01,1,EUR,187.49,109.00,OS
CPH,FRA,2022-11-01,1,EUR,189.46,109.00,SN
CPH,FRA,2022-11-01,1,EUR,191.80,138.00,AF
CPH,FRA,2022-11-01,1,EUR,193.22,120.00,OS
CPH,FRA,2022-11-01,1,EUR,203.50,120.00,LH
CPH,FRA,2022-11-01,1,EUR,203.58,120.00,LX
CPH,FRA,2022-11-01,1,EUR,205.94,95.00,SK
CPH,FRA,2022-11-01,1,EUR,206.49,120.00,OS
CPH,FRA,2022-11-01,1,EUR,208.46,120.00,SN
CPH,FRA,2022-11-01,1,EUR,222.80,169.00,AF
CPH,FRA,2022-11-01,1,EUR,232.58,141.00,LX
CPH,FRA,2022-11-01,1,EUR,235.49,141.00,OS
CPH,FRA,2022-11-01,1,EUR,237.46,141.00,SN
CPH,FRA,2022-11-01,1,EUR,245.94,135.00,SK
CPH,FRA,2022-11-01,1,EUR,267.50,158.00,LH
CPH,FRA,2022-11-01,1,EUR,267.58,158.00,LX
CPH,FRA,2022-11-01,1,EUR,270.49,158.00,OS
CPH,FRA,2022-11-01,1,EUR,301.58,184.00,LX
CPH,FRA,2022-11-01,1,EUR,303.95,264.00,AY
CPH,FRA,2022-11-01,1,EUR,317.52,184.00,SN
CPH,FRA,2022-11-01,1,EUR,384.15,286.00,OU
CPH,FRA,2022-11-01,1,EUR,397.72,364.00,IB
CPH,FRA,2022-11-01,1,EUR,433.94,354.00,SK
CPH,FRA,2022-11-01,1,EUR,445.58,292.00,LX
CPH,FRA,2022-11-01,1,EUR,460.31,354.00,SK
CPH,FRA,2022-11-01,1,EUR,464.94,354.00,SK
CPH,FRA,2022-11-01,1,EUR,737.72,704.00,IB
CPH,FRA,2022-11-01,1,EUR,815.94,736.00,SK
CPH,FRA,2022-11-01,1,EUR,923.66,878.00,MU
CPH,FRA,2022-11-01,1,EUR,985.31,879.00,SK
CPH,FRA,2022-11-01,1,EUR,1162.70,1047.00,LH
CPH,DME,2022-11-01,1,EUR,174.11,56.00,PC
CPH,DME,2022-11-01,1,EUR,181.92,105.00,LX
CPH,DME,2022-11-01,1,EUR,184.88,102.00,LH
CPH,DME,2022-11-01,1,EUR,197.92,113.00,LX
CPH,DME,2022-11-01,1,EUR,206.21,102.00,LH
CPH,DME,2022-11-01,1,EUR,208.51,102.00,LH
CPH,DME,2022-11-01,1,EUR,221.92,129.00,LX
CPH,DME,2022-11-01,1,EUR,277.92,159.00,LX
CPH,DME,2022-11-01,1,EUR,282.21,142.00,LH
CPH,DME,2022-11-01,1,EUR,323.21,156.00,LH
CPH,DME,2022-11-01,1,EUR,360.88,210.00,LH
CPH,DME,2022-11-01,1,EUR,384.51,210.00,LH
CPH,DME,2022-11-01,1,EUR,408.88,246.00,LH
CPH,DME,2022-11-01,1,EUR,470.21,246.00,LH
CPH,DME,2022-11-01,1,EUR,756.21,560.00,EK
CPH,DME,2022-11-01,1,EUR,2361.65,2205.00,SK
CPH,SVO,2022-11-01,1,EUR,1172.87,753.00,QR
CPH,SVO,2022-11-01,1,EUR,2161.32,2074.00,AF
CPH,SAW,2022-11-01,1,EUR,95.56,39.00,PC
CPH,SAW,2022-11-01,1,EUR,818.81,417.00,QR
CPH,SAW,2022-11-01,1,EUR,822.35,417.00,QR
CPH,SAW,2022-11-01,1,EUR,1020.87,834.00,EK
CPH,SAW,2022-11-01,1,EUR,1076.05,923.00,SK
CPH,SAW,2022-11-01,1,EUR,1105.61,964.00,SK
CPH,SAW,2022-11-01,1,EUR,1150.57,1006.00,SK
CPH,SAW,2022-11-01,1,EUR,1198.23,1048.00,SK
CPH,CDG,2022-11-01,1,EUR,109.12,37.00,SK
CPH,CDG,2022-11-01,1,EUR,115.17,78.00,AF
CPH,CDG,2022-11-01,1,EUR,123.43,67.00,SK
CPH,CDG,2022-11-01,1,EUR,125.04,65.00,BT
CPH,CDG,2022-11-01,1,EUR,143.17,106.00,AF
CPH,CDG,2022-11-01,1,EUR,145.41,76.00,LO
CPH,CDG,2022-11-01,1,EUR,145.77,67.00,SK
CPH,CDG,2022-11-01,1,EUR,146.80,93.00,AF
CPH,CDG,2022-11-01,1,EUR,150.40,67.00,SK
CPH,CDG,2022-11-01,1,EUR,170.80,117.00,AF
CPH,CDG,2022-11-01,1,EUR,174.15,127.00,VY
CPH,CDG,2022-11-01,1,EUR,176.87,85.00,SK
CPH,CDG,2022-11-01,1,EUR,180.59,127.00,VY
CPH,CDG,2022-11-01,1,EUR,183.54,110.00,LH
CPH,CDG,2022-11-01,1,EUR,186.95,147.00,AY
CPH,CDG,2022-11-01,1,EUR,197.80,144.00,AF
CPH,CDG,2022-11-01,1,EUR,210.50,127.00,LH
CPH,CDG,2022-11-01,1,EUR,214.95,175.00,AY
CPH,CDG,2022-11-01,1,EUR,227.80,174.00,AF
CPH,CDG,2022-11-01,1,EUR,234.49,140.00,OS
CPH,CDG,2022-11-01,1,EUR,236.58,145.00,LX
CPH,CDG,2022-11-01,1,EUR,240.54,143.00,LH
CPH,CDG,2022-11-01,1,EUR,245.52,138.00,SN
CPH,CDG,2022-11-01,1,EUR,266.50,157.00,LH
CPH,CDG,2022-11-01,1,EUR,268.58,159.00,LX
CPH,CDG,2022-11-01,1,EUR,272.54,157.00,LH
CPH,CDG,2022-11-01,1,EUR,307.80,254.00,AF
CPH,CDG,2022-11-01,1,EUR,344.54,203.00,LH
CPH,CDG,2022-11-01,1,EUR,376.17,248.00,TK
CPH,CDG,2022-11-01,1,EUR,439.17,311.00,TK
CPH,CDG,2022-11-01,1,EUR,696.26,598.00,SK
CPH,CDG,2022-11-01,1,EUR,745.31,598.00,SK
CPH,CDG,2022-11-01,1,EUR,783.72,750.00,IB
CPH,CDG,2022-11-01,1,EUR,859.35,718.00,SK
CPH,CDG,2022-11-01,1,EUR,884.41,774.00,LO
CPH,CDG,2022-11-01,1,EUR,1110.07,957.00,SK
CPH,CDG,2022-11-01,1,EUR,1524.17,1415.00,SK
CPH,CDG,2022-11-01,1,EUR,1683.54,1579.00,SK
CPH,CDG,2022-11-01,1,EUR,1946.61,1798.00,SK
CPH,CDG,2022-11-01,1,EUR,1983.06,1827.00,SK
CPH,CDG,2022-11-01,1,EUR,1983.79,1822.00,SK
CPH,CDG,2022-11-01,1,EUR,2062.81,1906.00,SK
CPH,CDG,2022-11-01,1,EUR,2093.31,1935.00,SK
CPH,CDG,2022-11-01,1,EUR,2098.31,1951.00,SK
CPH,CDG,2022-11-01,1,EUR,2123.60,1963.00,SK
CPH,CDG,2022-11-01,1,EUR,2172.27,2020.00,SK
CPH,CDG,2022-11-01,1,EUR,2644.35,2492.00,SK
CPH,MAD,2022-11-01,1,EUR,73.17,51.00,IB
CPH,MAD,2022-11-01,1,EUR,117.80,80.00,UX
CPH,MAD,2022-11-01,1,EUR,125.22,71.00,AF
CPH,MAD,2022-11-01,1,EUR,128.80,76.00,AF
CPH,MAD,2022-11-01,1,EUR,129.80,76.00,AF
CPH,MAD,2022-11-01,1,EUR,139.22,85.00,AF
CPH,MAD,2022-11-01,1,EUR,140.43,85.00,AF
CPH,MAD,2022-11-01,1,EUR,145.41,76.00,LO
CPH,MAD,2022-11-01,1,EUR,149.80,97.00,AF
CPH,MAD,2022-11-01,1,EUR,150.22,96.00,AF
CPH,MAD,2022-11-01,1,EUR,150.67,118.00,LG
CPH,MAD,2022-11-01,1,EUR,150.80,97.00,AF
CPH,MAD,2022-11-01,1,EUR,151.43,96.00,AF
CPH,MAD,2022-11-01,1,EUR,157.43,102.00,AF
CPH,MAD,2022-11-01,1,EUR,172.80,120.00,AF
CPH,MAD,2022-11-01,1,EUR,174.58,107.00,LX
CPH,MAD,2022-11-01,1,EUR,175.22,121.00,AF
CPH,MAD,2022-11-01,1,EUR,176.43,121.00,AF
CPH,MAD,2022-11-01,1,EUR,182.03,83.00,TP
CPH,MAD,2022-11-01,1,EUR,184.25,136.00,VY
CPH,MAD,2022-11-01,1,EUR,184.78,83.00,TP
CPH,MAD,2022-11-01,1,EUR,185.95,146.00,AY
CPH,MAD,2022-11-01,1,EUR,188.54,115.00,LH
CPH,MAD,2022-11-01,1,EUR,190.58,115.00,LX
CPH,MAD,2022-11-01,1,EUR,198.50,123.00,LH
CPH,MAD,2022-11-01,1,EUR,200.22,146.00,AF
CPH,MAD,2022-11-01,1,EUR,201.43,146.00,AF
CPH,MAD,2022-11-01,1,EUR,204.46,116.00,SN
CPH,MAD,2022-11-01,1,EUR,204.80,167.00,UX
CPH,MAD,2022-11-01,1,EUR,206.58,123.00,LX
CPH,MAD,2022-11-01,1,EUR,214.50,131.00,LH
CPH,MAD,2022-11-01,1,EUR,292.46,170.00,SN
CPH,MAD,2022-11-01,1,EUR,298.58,162.00,SK
CPH,MAD,2022-11-01,1,EUR,303.52,170.00,SN
CPH,MAD,2022-11-01,1,EUR,308.54,185.00,LH
CPH,MAD,2022-11-01,1,EUR,342.50,207.00,LH
CPH,MAD,2022-11-01,1,EUR,348.54,207.00,LH
CPH,MAD,2022-11-01,1,EUR,382.50,235.00,LH
CPH,MAD,2022-11-01,1,EUR,388.54,235.00,LH
CPH,MAD,2022-11-01,1,EUR,390.08,230.00,SK
CPH,MAD,2022-11-01,1,EUR,629.31,527.00,SK
CPH,MAD,2022-11-01,1,EUR,770.01,633.00,SK
CPH,MAD,2022-11-01,1,EUR,1051.54,962.00,6X
CPH,MAD,2022-11-01,1,EUR,1144.94,992.00,AF
CPH,LED,2022-11-01,1,EUR,180.68,99.00,LX
CPH,LED,2022-11-01,1,EUR,183.64,96.00,LH
CPH,LED,2022-11-01,1,EUR,196.68,107.00,LX
CPH,LED,2022-11-01,1,EUR,204.97,96.00,LH
CPH,LED,2022-11-01,1,EUR,207.27,96.00,LH
CPH,LED,2022-11-01,1,EUR,210.90,143.00,AF
CPH,LED,2022-11-01,1,EUR,220.68,123.00,LX
CPH,LED,2022-11-01,1,EUR,224.97,104.00,LH
CPH,LED,2022-11-01,1,EUR,242.90,175.00,AF
CPH,LED,2022-11-01,1,EUR,248.60,104.00,LH
CPH,LED,2022-11-01,1,EUR,276.68,153.00,LX
CPH,LED,2022-11-01,1,EUR,280.90,213.00,AF
CPH,LED,2022-11-01,1,EUR,280.97,136.00,LH
CPH,LED,2022-11-01,1,EUR,304.60,136.00,LH
CPH,LED,2022-11-01,1,EUR,317.27,170.00,TK
CPH,LED,2022-11-01,1,EUR,321.97,150.00,LH
CPH,LED,2022-11-01,1,EUR,345.60,150.00,LH
CPH,LED,2022-11-01,1,EUR,359.64,204.00,LH
CPH,LED,2022-11-01,1,EUR,383.27,204.00,LH
CPH,LED,2022-11-01,1,EUR,438.60,204.00,LH
CPH,LED,2022-11-01,1,EUR,463.90,396.00,AF
CPH,LED,2022-11-01,1,EUR,1341.91,926.00,QR
CPH,LED,2022-11-01,1,EUR,1413.50,981.00,QR
CPH,LED,2022-11-01,1,EUR,1871.41,1692.00,AF
CPH,LED,2022-11-01,1,EUR,2052.18,1830.00,SK
CPH,LED,2022-11-01,1,EUR,2095.75,1995.00,AF
CPH,LED,2022-11-01,1,EUR,2095.77,1852.00,LH
CPH,LED,2022-11-01,1,EUR,2155.70,1928.00,SK
CPH,LED,2022-11-01,1,EUR,2200.08,1981.00,SK
CPH,LED,2022-11-01,1,EUR,2284.04,2062.00,SK
CPH,LED,2022-11-01,1,EUR,2298.74,2076.00,SK
CPH,LED,2022-11-01,1,EUR,2306.41,2145.00,SK
CPH,LED,2022-11-01,1,EUR,2349.22,2204.00,AF
CPH,LED,2022-11-01,1,EUR,2517.75,2416.00,AF
CPH,LED,2022-11-01,1,EUR,2700.74,2472.00,SK
CPH,LHR,2022-11-01,1,EUR,64.52,14.00,SK
CPH,LHR,2022-11-01,1,EUR,81.49,14.00,SK
CPH,LHR,2022-11-01,1,EUR,86.12,14.00,SK
CPH,LHR,2022-11-01,1,EUR,91.43,35.00,SK
CPH,LHR,2022-11-01,1,EUR,113.77,35.00,SK
CPH,LHR,2022-11-01,1,EUR,118.40,35.00,SK
CPH,LHR,2022-11-01,1,EUR,135.41,76.00,LO
CPH,LHR,2022-11-01,1,EUR,135.43,79.00,AF
CPH,LHR,2022-11-01,1,EUR,150.87,59.00,SK
CPH,LHR,2022-11-01,1,EUR,155.80,102.00,AF
CPH,LHR,2022-11-01,1,EUR,166.95,127.00,AY
CPH,LHR,2022-11-01,1,EUR,178.34,110.00,LH
CPH,LHR,2022-11-01,1,EUR,178.46,106.00,SN
CPH,LHR,2022-11-01,1,EUR,178.49,108.00,OS
CPH,LHR,2022-11-01,1,EUR,180.58,113.00,LX
CPH,LHR,2022-11-01,1,EUR,180.80,127.00,AF
CPH,LHR,2022-11-01,1,EUR,183.54,110.00,LH
CPH,LHR,2022-11-01,1,EUR,185.31,79.00,SK
CPH,LHR,2022-11-01,1,EUR,189.52,106.00,SN
CPH,LHR,2022-11-01,1,EUR,194.49,116.00,OS
CPH,LHR,2022-11-01,1,EUR,196.58,121.00,LX
CPH,LHR,2022-11-01,1,EUR,199.54,118.00,LH
CPH,LHR,2022-11-01,1,EUR,209.80,156.00,AF
CPH,LHR,2022-11-01,1,EUR,210.34,126.00,LH
CPH,LHR,2022-11-01,1,EUR,212.58,129.00,LX
CPH,LHR,2022-11-01,1,EUR,266.34,156.00,LH
CPH,LHR,2022-11-01,1,EUR,271.54,156.00,LH
CPH,LHR,2022-11-01,1,EUR,303.54,180.00,LH
CPH,LHR,2022-11-01,1,EUR,343.54,202.00,LH
CPH,LHR,2022-11-01,1,EUR,800.55,760.00,IB
CPH,MUC,2022-11-01,1,EUR,80.43,24.00,SK
CPH,MUC,2022-11-01,1,EUR,93.87,33.00,SK
CPH,MUC,2022-11-01,1,EUR,107.04,47.00,BT
CPH,MUC,2022-11-01,1,EUR,125.17,75.00,LH
CPH,MUC,2022-11-01,1,EUR,131.84,97.00,LH
CPH,MUC,2022-11-01,1,EUR,133.41,74.00,LO
CPH,MUC,2022-11-01,1,EUR,134.22,80.00,AF
CPH,MUC,2022-11-01,1,EUR,145.17,91.00,LH
CPH,MUC,2022-11-01,1,EUR,150.58,75.00,LX
CPH,MUC,2022-11-01,1,EUR,153.49,75.00,OS
CPH,MUC,2022-11-01,1,EUR,155.67,123.00,LG
CPH,MUC,2022-11-01,1,EUR,155.80,102.00,AF
CPH,MUC,2022-11-01,1,EUR,156.54,75.00,LH
CPH,MUC,2022-11-01,1,EUR,167.22,113.00,AF
CPH,MUC,2022-11-01,1,EUR,174.41,107.00,LO
CPH,MUC,2022-11-01,1,EUR,174.58,91.00,LX
CPH,MUC,2022-11-01,1,EUR,180.80,127.00,AF
CPH,MUC,2022-11-01,1,EUR,181.22,127.00,AF
CPH,MUC,2022-11-01,1,EUR,209.80,156.00,AF
CPH,MUC,2022-11-01,1,EUR,210.54,113.00,LH
CPH,MUC,2022-11-01,1,EUR,211.22,157.00,AF
CPH,MUC,2022-11-01,1,EUR,239.58,130.00,LX
CPH,MUC,2022-11-01,1,EUR,285.52,152.00,SN
CPH,MUC,2022-11-01,1,EUR,305.95,266.00,AY
CPH,MUC,2022-11-01,1,EUR,315.54,156.00,LH
CPH,MUC,2022-11-01,1,EUR,321.54,180.00,LH
CPH,MUC,2022-11-01,1,EUR,357.94,278.00,SK
CPH,MUC,2022-11-01,1,EUR,376.15,278.00,OU
CPH,MUC,2022-11-01,1,EUR,384.31,278.00,SK
CPH,MUC,2022-11-01,1,EUR,388.94,278.00,SK
CPH,MUC,2022-11-01,1,EUR,412.17,287.00,TK
CPH,MUC,2022-11-01,1,EUR,758.72,725.00,IB
CPH,MUC,2022-11-01,1,EUR,763.81,362.00,QR
CPH,MUC,2022-11-01,1,EUR,1558.83,1450.00,SK
CPH,FCO,2022-11-01,1,EUR,105.04,45.00,BT
CPH,FCO,2022-11-01,1,EUR,121.21,50.00,SK
CPH,FCO,2022-11-01,1,EUR,126.22,72.00,AF
CPH,FCO,2022-11-01,1,EUR,127.43,72.00,AF
